User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
RaviGane,"Back in 2015, I worked on a brand, which was at the center of a crisis - Maggi. Consumers expressed disbelief - ' How could Maggi cheat me?' . 5years later, it's heartening to see that Maggi is stocked out amidst #Covid19. Maggi is vindicted. @NestleIndia @rashigoel",2020-03-21 16:05:57+00:00,0,0,#Covid19,Delhi,Back in 2015 I worked on a brand which was at the center of a crisis Maggi Consumers expressed disbelief How could Maggi cheat me 5years later it s heartening to see that Maggi is stocked out amidst Covid19 Maggi is vindicted,Negative
KirenRijiju,"Very proud of our Youth Volunteers! On the clarion call of PM @narendramodi ji, 34.17 lakhs (21,88,425 of NYKS &amp; 12,28,776 of NSS) covered rural, semi-urban &amp; urban clusters all over country in today’s drive across to combat #Covid19 &amp; support #JanataCurfew #IndiaFightsCorona",2020-03-21 16:04:08+00:00,82,561,#Covid19 #JanataCurfew #IndiaFightsCorona,Delhi,Very proud of our Youth Volunteers On the clarion call of PM ji 34 17 lakhs 21 88 425 of NYKS amp 12 28 776 of NSS covered rural semi urban amp urban clusters all over country in today s drive across to combat Covid19 amp support JanataCurfew IndiaFightsCorona,Positive
mausamii2u,"Relieved to see this sight after yesterday's hungama,sanitation drive in #Parliament. A vigilant media can play a vital role in fighting the deadly #Covid19 Am proud that we reported it first @IndiaToday @aajtak but there is no full stop to it for sure ....Long fight ahead .",2020-03-21 16:03:56+00:00,4,63,#Parliament #Covid19,Delhi,Relieved to see this sight after yesterday s hungama sanitation drive in Parliament A vigilant media can play a vital role in fighting the deadly Covid19 Am proud that we reported it first but there is no full stop to it for sure Long fight ahead,Positive
devkadev,One mistake by an individual in critical times can lead to an unimaginable disaster #coronavirusindia #CoronaChainScare @KTRTRS #Covid19India #covid19 #JantaCurfewMarch22 #JantaCurfew,2020-03-21 15:56:45+00:00,0,2,#coronavirusindia #CoronaChainScare #Covid19India #covid19 #JantaCurfewMarch22 #JantaCurfew,Delhi,One mistake by an individual in critical times can lead to an unimaginable disaster coronavirusindia CoronaChainScare Covid19India covid19 JantaCurfewMarch22 JantaCurfew,Neutral
TheFilmFreaker, . #TheFilmFreaker#quarantineandchill #quarantineindia #delhi #noida #gurgaon #faridabad #mumbai #delhigram #noidadiaries #greaternoida #noidablogger #noidacity #amitynoida #amity #coronavirusfear #COVID19… https://www.instagram.com/p/B-AFrV3Jz_6/?igshid=16ylv782fqmqg,2020-03-21 15:52:21+00:00,0,1,#quarantineindia #delhi #noida #gurgaon #faridabad #mumbai #delhigram #noidadiaries #greaternoida #noidablogger #noidacity #amitynoida #amity #coronavirusfear #COVID19,Delhi,TheFilmFreaker quarantineandchill quarantineindia delhi noida gurgaon faridabad mumbai delhigram noidadiaries greaternoida noidablogger noidacity amitynoida amity coronavirusfear COVID19,Neutral
jdzener,"Even if you are fine , immigration has made Lots of provisions to ensure you get the virus , thank you #covid19 #indiaimmigration #mess #SocialDistanacing #csia #Delhiairport",2020-03-21 15:51:14+00:00,1,0,#covid19 #indiaimmigration #mess #SocialDistanacing #csia #Delhiairport,Delhi,Even if you are fine immigration has made Lots of provisions to ensure you get the virus thank you covid19 indiaimmigration mess SocialDistanacing csia Delhiairport,Positive
SBM_4007,"Hold ur horses, the results though extremely promising are just preliminary. Its a non-RCT conducted on 36 patients. An RCT is reqd to confirm the findings & use it in clinical settings! #Hydroxychloroquine #COVID19 #CoronaVirusUpdate #Covid_19",2020-03-21 15:44:55+00:00,0,1,#Hydroxychloroquine #COVID19 #CoronaVirusUpdate #Covid_19,Delhi,Hold ur horses the results though extremely promising are just preliminary Its a non RCT conducted on 36 patients An RCT is reqd to confirm the findings use it in clinical settings Hydroxychloroquine COVID19 CoronaVirusUpdate Covid 19,Positive
Ashoke_Raj,"Breaking: Good News for stranded pax at #amsterdamairport that “India allowed @KLM flight with Indian passengers to land in India tmrw. A KLM flight returned to Amsterdam earlier as any pax frm Europe, including Indian passport holders, were not allowed to land in India. #COVID19 ",2020-03-21 15:39:40+00:00,1,2,#amsterdamairport #COVID19,Delhi,Breaking Good News for stranded pax at amsterdamairport that India allowed flight with Indian passengers to land in India tmrw A KLM flight returned to Amsterdam earlier as any pax frm Europe including Indian passport holders were not allowed to land in India COVID19,Positive
ac_amit,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 15:39:07+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
SidnChips,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 15:25:40+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
supriyabez,It’s ON US. Each of us have a role to play to win the fight against #COVID19. #coronavirus #CombatCovid19,2020-03-21 15:24:53+00:00,0,1,#COVID19 #coronavirus #CombatCovid19,Delhi,It s ON US Each of us have a role to play to win the fight against COVID19 coronavirus CombatCovid19,Positive
india_singhal,Thank you Sir Together as ONE country we will fight and beat Corona @nasscom @debjani_ghosh_ @GoI_MeitY @NICMeity #IndiaFightCorona #ISupportJantaCurfew #JantaCurfew #TheWorldIsHowWeShapeIt #COVID19 #Coronavirus #SocialDistancing #Quarantine #StaySafe #StayIndoors,2020-03-21 15:22:28+00:00,0,0,#IndiaFightCorona #ISupportJantaCurfew #JantaCurfew #TheWorldIsHowWeShapeIt #COVID19 #Coronavirus #SocialDistancing #Quarantine #StaySafe #StayIndoors,Delhi,Thank you Sir Together as ONE country we will fight and beat Corona ghosh MeitY IndiaFightCorona ISupportJantaCurfew JantaCurfew TheWorldIsHowWeShapeIt COVID19 Coronavirus SocialDistancing Quarantine StaySafe StayIndoors,Neutral
satishk2410,"@PMOIndia @narendramodi #IndiaFightsCorona #COVID19 Just practicing for tomorrow, be prepared we are ready are you? – at Supertech Eco Village - II",2020-03-21 15:21:37+00:00,0,0,#IndiaFightsCorona #COVID19,Delhi,IndiaFightsCorona COVID19 Just practicing for tomorrow be prepared we are ready are you at Supertech Eco Village II,Positive
MadCapProf,"If there is no clue of how she got #COVID19, then it is near to LLG for everybody.",2020-03-21 15:15:39+00:00,0,1,#COVID19,Delhi,If there is no clue of how she got COVID19 then it is near to LLG for everybody,Positive
manojdwivedi2,It is essential to behave responsibly and one must heed the Prime Minister Narendra Modi's call for the 'Janata curfew' to minimise social interaction and help control the spread of the coronavirus #covid_19 #covıd19 #corona #coronavirusindia #coronaindia #covidindia #besafe,2020-03-21 15:04:41+00:00,0,0,#covid_19 #cov #corona #coronavirusindia #coronaindia #covidindia #besafe,Delhi,It is essential to behave responsibly and one must heed the Prime Minister Narendra Modi s call for the Janata curfew to minimise social interaction and help control the spread of the coronavirus covid 19 cov d19 corona coronavirusindia coronaindia covidindia besafe,Positive
vaibhavkrjha,"@PMOIndia Sir, Residents of Mahagun Mywoods, Noida Extension did it a day before. We are all set for #JANTA_CURFEW_ON_22_MARCH #JantaCurfewMarch22 Lets beat this pandemic all together. #covid19 @narendramodi @aajtak @ANI",2020-03-21 15:02:42+00:00,0,1,#JANTA_CURFEW_ON_22_MARCH #JantaCurfewMarch22 #covid19,Delhi,Sir Residents of Mahagun Mywoods Noida Extension did it a day before We are all set for JANTA CURFEW ON 22 MARCH JantaCurfewMarch22 Lets beat this pandemic all together covid19,Neutral
manishm," Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 14:59:18+00:00,2,2,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
vdeep093,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 14:45:42+00:00,1,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
mrkkrai,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 14:06:45+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
jagdishstoreind,"In the wake of Covid-19 outbreak, our showrooms will remain closed from 21st March to 23rd March, 2020. Stay safe, stay indoors. #Covid19 #2020 #outbreak #JagdishStore",2020-03-21 14:01:45+00:00,0,2,#Covid19 #outbreak #JagdishStore,Delhi,In the wake of Covid 19 outbreak our showrooms will remain closed from 21st March to 23rd March 2020 Stay safe stay indoors Covid19 2020 outbreak JagdishStore,Positive
Arunmetro,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 13:58:11+00:00,0,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
RusEduOfficial,"Take Part in ""Janata Curfew"", add strength to fight against Coronavirus. Let us all participate together. Stay indoors on this day to prevent the spread of Coronavirus. #stayhome #staysafe #janatacurfew #fightcovid19 #covid19 #covid19india #mbbsinrussia #mbbs #ruseducation",2020-03-21 13:37:05+00:00,1,10,#stayhome #stayhome #staysafe #janatacurfew #fightcovid19 #covid19 #covid19india #mbbsinrussia #mbbs #ruseducation,Delhi,Take Part in Janata Curfew add strength to fight against Coronavirus Let us all participate together Stay indoors on this day to prevent the spread of Coronavirus stayhome staysafe janatacurfew fightcovid19 covid19 covid19india mbbsinrussia mbbs ruseducation,Neutral
ideepikabutola,Self Quarantined #DeepikaButola #StaySafe #COVID19 ,2020-03-21 13:29:35+00:00,1,6,#DeepikaButola #StaySafe #COVID19,Delhi,Self Quarantined DeepikaButola StaySafe COVID19,Neutral
cool_bindra,Here's my screenshot @gourmetpssprt #ContestAlert #selfquarantine #COVID19 #CoronaOutbreakIndia #Indiafightscorona . Join @SajidSilawat1 @SoniaKaurBindr1 @aanchalsweet92 @jaydip4m @7thNovember,2020-03-21 13:21:53+00:00,1,1,#ContestAlert #selfquarantine #COVID19 #CoronaOutbreakIndia #Indiafightscorona,Delhi,Here s my screenshot ContestAlert selfquarantine COVID19 CoronaOutbreakIndia Indiafightscorona Join,Neutral
fukraaaa,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 13:18:45+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
Munilokesh,In the wake of #CoronaCrisis PP Acharya Dr. Lokeshji is requesting to all temple management committes to immediately close down all Jain Temples across the country to unitedly fight against #Covid19 ,2020-03-21 13:17:08+00:00,5,6,#CoronaCrisis #Covid19,Delhi,In the wake of CoronaCrisis PP Acharya Dr Lokeshji is requesting to all temple management committes to immediately close down all Jain Temples across the country to unitedly fight against Covid19,Negative
saharshd,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 13:10:37+00:00,2,9,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
HealthwireMedia,Married At 100: Love In The Time Of #COVID19 @AtikaRehman,2020-03-21 12:50:28+00:00,4,5,#COVID19,Delhi,Married At 100 Love In The Time Of COVID19,Positive
