User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment1,Positive,Negative,Neutral
DhawnKumar,#Diesal #Petrol #COVID19 #stimulus Government has raised duty on diesel and petrol to help people in fighting corona virus by 10₹ to 13₹ respectively state government spread raised by 7 to 8₹ diesel and petrol may be around 80₹ per liter I am not worried since I have no CAR,2020-05-05 18:16:14+00:00,0,0,#Diesal #Petrol #COVID19 #stimulus,Delhi,Diesal Petrol COVID19 stimulus Government has raised duty on diesel and petrol to help people in fighting corona virus by 10 to 13 respectively state government spread raised by 7 to 8 diesel and petrol may be around 80 per liter I am not worried since I have no CAR,0,1025,340,481
krishnamishra36,"In period of 40days lockdown, liberty to sale wine is against the labour of warriors. You will see unwarranted results of #covid19 in coming 10days. Every state government shall be responsible, as they are busy to collect revenue against funerals of the citizens.",2020-05-05 18:09:25+00:00,0,0,#covid19,Delhi,In period of 40days lockdown liberty to sale wine is against the labour of warriors You will see unwarranted results of covid19 in coming 10days Every state government shall be responsible as they are busy to collect revenue against funerals of the citizens,1,1026,340,481
krishnamishra36,"In period of 40days lockdown, liberty to sale wine is against the labour of warriors. You will see unwarranted results of #covid19 in coming 10days. Every state government shall be responsible, as they are busy to collect revenue against funerals of the citizens.",2020-05-05 17:53:57+00:00,0,0,#covid19,Delhi,In period of 40days lockdown liberty to sale wine is against the labour of warriors You will see unwarranted results of covid19 in coming 10days Every state government shall be responsible as they are busy to collect revenue against funerals of the citizens,1,1027,340,481
sumeersodhi,"Stop this ! I’m shocked at this illogical decision of not allowing #liquor to be delivered at home during #COVID19 It’ll generate employment, charge more if you have to. We can’t stick arnd with 100 yr old excise act. Further pains to see as to why courts aren’t interfering. ",2020-05-05 17:52:42+00:00,1,8,#liquor #COVID19,Delhi,Stop this I m shocked at this illogical decision of not allowing liquor to be delivered at home during COVID19 It ll generate employment charge more if you have to We can t stick arnd with 100 yr old excise act Further pains to see as to why courts aren t interfering,-1,1027,341,481
Be_Neutral_Best,On getting news of liquor shops opening. #liqourshops #Say_No_To_Alcohol #FreeTrains4Workers #girlslockeroom #KashmirGetsPulitzer #Lockdown3 #coronavirusinindia #COVID19 #coronavirus #Valimai #boyslockeroom #Bollywood #boislockerroom #NarendraModi #wineshops,2020-05-05 17:42:45+00:00,1,2,#liqourshops #Say_No_To_Alcohol #FreeTrains4Workers #girlslockeroom #KashmirGetsPulitzer #Lockdown3 #coronavirusinindia #COVID19 #coronavirus #Valimai #boyslockeroom #Bollywood #boislockerroom #NarendraModi #wineshops,Delhi,On getting news of liquor shops opening liqourshops Say No To Alcohol FreeTrains4Workers girlslockeroom KashmirGetsPulitzer Lockdown3 coronavirusinindia COVID19 coronavirus Valimai boyslockeroom Bollywood boislockerroom NarendraModi wineshops,0,1027,341,482
wishesblessings,These are the kind of smiles that we're striving hard for..! #lockdown #COVID19 #smile #tuesdayvibes #HelpingHands,2020-05-05 17:29:33+00:00,0,3,#lockdown #COVID19 #smile #tuesdayvibes #HelpingHands,Delhi,These are the kind of smiles that we re striving hard for lockdown COVID19 smile tuesdayvibes HelpingHands,1,1028,341,482
ipshitanandi,No country wants to be on top of the #COVID19 #CoronavirusCrisis death toll chart. UK overtakes Europe. #heartbreaking,2020-05-05 17:21:51+00:00,0,0,#COVID19 #CoronavirusCrisis #heartbreaking,Delhi,No country wants to be on top of the COVID19 CoronavirusCrisis death toll chart UK overtakes Europe heartbreaking,1,1029,341,482
megha_star_,"What’s the point of Lockdown @PMOIndia @narendramodi sir.Opening up of wine shops at this moment is http://shameful.To gather funds, u are playing with human life.Simply putting blame on Jamaat is not good,it’s the govt who should be blamed. #lockdown #COVID19 #LiquorSale",2020-05-05 17:14:02+00:00,0,0,#lockdown #COVID19 #LiquorSale,Delhi,What s the point of Lockdown sir Opening up of wine shops at this moment is gather funds u are playing with human life Simply putting blame on Jamaat is not good it s the govt who should be blamed lockdown COVID19 LiquorSale,-1,1029,342,482
Karma_Paljor,Warning : war against #COVID19 has just started. From zero #Tripura has 42 cases it has crossed #Assam. We need to wake up and understand that the worst is yet to come #coronavirusinindia #coronavirus @BjpBiplab all the best,2020-05-05 17:05:48+00:00,12,32,#COVID19 #Tripura #Assam #coronavirusinindia #coronavirus,Delhi,Warning war against COVID19 has just started From zero Tripura has 42 cases it has crossed Assam We need to wake up and understand that the worst is yet to come coronavirusinindia coronavirus all the best,0,1029,342,483
jayantksharma,@sardesairajdeep U R biggest noise maker who always said center is working in autocratic way &amp; state having no role in #COVID19 fight but here though as per center lockdown is till 17 May but Telangana extending it beyond. How its possible if state having no power in covid fight,2020-05-05 16:57:32+00:00,0,0,#COVID19,Delhi,U R biggest noise maker who always said center is working in autocratic way amp state having no role in COVID19 fight but here though as per center lockdown is till 17 May but Telangana extending it beyond How its possible if state having no power in covid fight,-1,1029,343,483
vikassinghSrAdv,#COVID19 -this lockdown is bound to adversely affect the immune system of every person. The government has mindlessly closed parks because of which the fitness of people will go down. You may save yourself from corona but fall ill due to unhealthy life during lockdown.,2020-05-05 16:39:18+00:00,0,4,#COVID19,Delhi,COVID19 this lockdown is bound to adversely affect the immune system of every person The government has mindlessly closed parks because of which the fitness of people will go down You may save yourself from corona but fall ill due to unhealthy life during lockdown,-1,1029,344,483
SanjayBragta,"Maharashtra corses 15K mark Delhi 5K in #COVID19 +ve cases. Maha added 841 new case in past 24hrs to reach 15525 with 34 deaths have conducted 182884 tests so far. While Delhi added 206 new cases to reach 5104 in 24hrs, no death in past 48hrs, tests so far 67,852",2020-05-05 16:10:04+00:00,2,5,#COVID19,Delhi,Maharashtra corses 15K mark Delhi 5K in COVID19 ve cases Maha added 841 new case in past 24hrs to reach 15525 with 34 deaths have conducted 182884 tests so far While Delhi added 206 new cases to reach 5104 in 24hrs no death in past 48hrs tests so far 67 852,-1,1029,345,483
Muktesh_S,Covid 19 update.... More Details Here►http://www.hyd7am.com/israel-claims-significant-breakthrough-to-have-isolated-a-key-coronavirus-antibody/ #corona #covid19 #india #Israel,2020-05-05 15:58:08+00:00,0,0,#corona #covid19 #india #Israel,Delhi,Covid 19 update More Details Here corona covid19 india Israel,1,1030,345,483
lifelinepathlab,Get your routine test done at the comfort of your Home. Book Now! • • • #LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19… https://www.instagram.com/p/B_z4TUkJy5h/?igshid=1q4apvykce3kf,2020-05-05 15:07:24+00:00,0,0,#LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19,Delhi,Get your routine test done at the comfort of your Home Book Now LifelineLaboratory RoutineTest HealthCheckup HealthyLife HealthyHeart FullBodyCheckup COVIDTest Coronavirus COVID 19 COVID19,0,1030,345,484
photofetish,I need to travel now hooman #COVID19 #covidindia #TravelTuesday #vacation #tuesdayvibes #bored,2020-05-05 14:54:03+00:00,0,0,#COVID19 #covidindia #TravelTuesday #vacation #tuesdayvibes #bored,Delhi,I need to travel now hooman COVID19 covidindia TravelTuesday vacation tuesdayvibes bored,-1,1030,346,484
primenewstime1,"Video from Nainital,Even the hailstorm could not move the people standing in Queue for Liquor. What a spirit for Spirit !!!! #Nainital #LiquorShops #COVID19 #Corona – at Carbon Gym",2020-05-05 14:42:29+00:00,0,0,#Nainital #LiquorShops #COVID19 #Corona,Delhi,Video from Nainital Even the hailstorm could not move the people standing in Queue for Liquor What a spirit for Spirit Nainital LiquorShops COVID19 Corona at Carbon Gym,0,1030,346,485
vineetkaul,"Two days in a row now! The scale of COVID19 is mind numbing. When you see all markets closed, few cars, almost no people, the first thought is the disruption in lives of people. You can’t get your mind of it till you reach back home. #StrangeFeeling #COVID19 #Delhi",2020-05-05 14:40:10+00:00,1,4,#StrangeFeeling #COVID19 #Delhi,Delhi,Two days in a row now The scale of COVID19 is mind numbing When you see all markets closed few cars almost no people the first thought is the disruption in lives of people You can t get your mind of it till you reach back home StrangeFeeling COVID19 Delhi,-1,1030,347,485
MisterSharmaJi,"@ANI @ArvindKejriwal @narendramodi #COVID19 New Delhi | People outside a government liquor shop at Jheel Chowk, Geeta Colony. All were seen violating social distancing norms. Due to this, the people who are locked &amp; following rules are in danger Source: Hindustan Times ",2020-05-05 13:36:08+00:00,0,0,#COVID19,Delhi,COVID19 New Delhi People outside a government liquor shop at Jheel Chowk Geeta Colony All were seen violating social distancing norms Due to this the people who are locked amp following rules are in danger Source Hindustan Times,1,1031,347,485
mayankjain100,Israeli Def Min Naftali Bennett said that there has been a significant breakthrough by Israel’s defense biological research institute in developing an antibody to #Covid19!,2020-05-05 12:21:22+00:00,0,3,#Covid19,Delhi,Israeli Def Min Naftali Bennett said that there has been a significant breakthrough by Israel s defense biological research institute in developing an antibody to Covid19,1,1032,347,485
KR_AMITSINGH,"219 new cases of #COVID19 have been reported in Punjab today, taking total number of cases to 1451 out of which 1293 cases are active. 25 patients have lost their lives due to the infection. Two patients are on ventilator support: Punjab Health Department",2020-05-05 12:15:34+00:00,0,0,#COVID19,Delhi,219 new cases of COVID19 have been reported in Punjab today taking total number of cases to 1451 out of which 1293 cases are active 25 patients have lost their lives due to the infection Two patients are on ventilator support Punjab Health Department,-1,1032,348,485
gbhirani,#EyetalkMediaVentures thanks all #OOH agencies for their active participation in the #DOOH workshop that was conducted to facilitate a process of unlearning and relearning the ropes of the ever-evolving DOOH industry. #biztalk #tagtalk #covid19 #India,2020-05-05 12:08:58+00:00,1,1,#EyetalkMediaVentures #OOH #DOOH #biztalk #tagtalk #covid19 #India,Delhi,EyetalkMediaVentures thanks all OOH agencies for their active participation in the DOOH workshop that was conducted to facilitate a process of unlearning and relearning the ropes of the ever evolving DOOH industry biztalk tagtalk covid19 India,1,1033,348,485
SelvaRajanDelhi,"@ArvindKejriwal @AamAadmiParty @PMOIndia #COVID19 Needed a proper exit policy. The war against virus is not over. Liquor tax, diesel price hike at this juncture are not vice decisions. Scrap immly",2020-05-05 12:05:14+00:00,0,0,#COVID19,Delhi,COVID19 Needed a proper exit policy The war against virus is not over Liquor tax diesel price hike at this juncture are not vice decisions Scrap immly,0,1033,348,486
SelvaRajanDelhi,@PMOIndia @narendramodi Opening of liquor shops is not a wise decision. Pl intervene to bring a moratorium for a longer period. #COVID19 @FinMinIndia,2020-05-05 11:57:15+00:00,0,0,#COVID19,Delhi,Opening of liquor shops is not a wise decision Pl intervene to bring a moratorium for a longer period COVID19,-1,1033,349,486
invincibleweb_s,"#CreativeSpot Saatchi Countries urges people to stay at home with this depiction of missing tourist destinations, because like reasonable people, even they are maintaining acceptable ideals of staying out and not wandering! #Covid19 #coronavirus #StayHome #StaySafe",2020-05-05 11:56:33+00:00,0,0,#CreativeSpot #Covid19 #coronavirus #StayHome #StayHome #StaySafe,Delhi,CreativeSpot Saatchi Countries urges people to stay at home with this depiction of missing tourist destinations because like reasonable people even they are maintaining acceptable ideals of staying out and not wandering Covid19 coronavirus StayHome StaySafe,0,1033,349,487
antonjawahar,@ArvindKejriwal Monitoring of distribution of rations in Delhi during the #COVID19 #lockdown shows that 21 of the 61 #rationshops checked between May 1 &amp; May 4 were CLOSED during working hours. None of the schools were distributing ration kits announced by the #DelhiCM. - DRRAA,2020-05-05 11:27:41+00:00,0,1,#COVID19 #lockdown #rationshops #DelhiCM,Delhi,Monitoring of distribution of rations in Delhi during the COVID19 lockdown shows that 21 of the 61 rationshops checked between May 1 amp May 4 were CLOSED during working hours None of the schools were distributing ration kits announced by the DelhiCM DRRAA,-1,1033,350,487
VipinNavdurga,"Till now, 67 Shramik Special Train have been run by various Zonal Railways. Till 4 May, we had run 55 trains. Today, trains have been operated from Bengaluru, Surat, Sabarmati, Jalandhar, Kota, Ernakulam etc. 21 more such trains may leave today: Ministry of Railway. #COVID19",2020-05-05 11:25:54+00:00,0,4,#COVID19,Delhi,Till now 67 Shramik Special Train have been run by various Zonal Railways Till 4 May we had run 55 trains Today trains have been operated from Bengaluru Surat Sabarmati Jalandhar Kota Ernakulam etc 21 more such trains may leave today Ministry of Railway COVID19,1,1034,350,487
FaiHaider,13 more cases of #COVID19 in #noida. #StayHomeStaySafe,2020-05-05 11:14:34+00:00,0,2,#COVID19 #noida #StayHomeStaySafe,Delhi,13 more cases of COVID19 in noida StayHomeStaySafe,1,1035,350,487
