Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,document_tones,joy,analytical,confident,tentative,sadness,fear,anger
Three weeks. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:45:54+00:00,0,1,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Three weeks COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,[],,,,,,,
Modiji turning every extrovert in to an introvert. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:44:08+00:00,2,4,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Modiji turning every extrovert in to an introvert COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,"[{'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
"The reason this had to be enforced on people, as population of India won't listen or understand. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona",2020-03-24 14:43:33+00:00,0,0,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,The reason this had to be enforced on people as population of India won t listen or understand COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,"[{'score': 0.607626, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
Please I beg of you with folded hands stay home now. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:42:34+00:00,0,0,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Please I beg of you with folded hands stay home now COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,[],,,,,,,
3 weeks. Nationwide lockdown. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:41:41+00:00,0,0,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,3 weeks Nationwide lockdown COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,[],,,,,,,
Complete nationwide lockdown announced by PM @narendramodi #covid19,2020-03-24 14:41:36+00:00,0,1,#covid19,Mumbai,Complete nationwide lockdown announced by PM covid19,[],,,,,,,
21 days. 3 weeks. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:39:57+00:00,0,0,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,21 days 3 weeks COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,"[{'score': 0.584828, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Thank you PM Modi ji for complete lockdown. These stupid people won't understand. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:39:45+00:00,0,1,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Thank you PM Modi ji for complete lockdown These stupid people won t understand COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,[],,,,,,,
Complete lockdown in the country. Starting from midnight 12. #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 14:38:02+00:00,1,2,#COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Complete lockdown in the country Starting from midnight 12 COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,[],,,,,,,
Amtmindia feeding program begins. Times of India appreciates ground level work for strays and abandoned pets. We thank ROYAL CANIN INDIA PVT LTD for this humane approach and kindness shown during #COVID19 CRISIS. http://www.amtmindia.org/donate/ https://timesofindia.indiatimes.com/city/mumbai/activists-resume-feeding-of-street-animals-after-awmbi-maneka-gandhi-call-it-essential-service/articleshow/74793968.cms,2020-03-24 14:30:30+00:00,3,9,#COVID19,Mumbai,Amtmindia feeding program begins Times of India appreciates ground level work for strays and abandoned pets We thank ROYAL CANIN INDIA PVT LTD for this humane approach and kindness shown during COVID19 CRISIS,"[{'score': 0.514963, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"The World has not yet recovered from CoronaVirus and now a New virus found from a body of a dead man called ""HANTAVIRUS"". #coronavirus #corona #covid19 #hantavirus #virus #world #who",2020-03-24 14:15:55+00:00,0,0,#coronavirus #corona #covid19 #hantavirus #virus #world #who,Mumbai,The World has not yet recovered from CoronaVirus and now a New virus found from a body of a dead man called HANTAVIRUS coronavirus corona covid19 hantavirus virus world who,[],,,,,,,
@TwitterIndia @Twitter https://youtu.be/VKde4iGIogQ We are Still fighting to #Covid19 Meanwhile New Virus has arrived #Hantavirus in China while 2 people are died and got 32 people positive.,2020-03-24 13:56:42+00:00,0,0,#Covid19 #Hantavirus,Mumbai,We are Still fighting to Covid19 Meanwhile New Virus has arrived Hantavirus in China while 2 people are died and got 32 people positive,"[{'score': 0.581488, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,1.0,,
Very important #CoronaInMaharashtra #COVID19 ,2020-03-24 13:46:39+00:00,1,17,#CoronaInMaharashtra #COVID19,Mumbai,Very important CoronaInMaharashtra COVID19,"[{'score': 0.723037, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
.@MyBMC to start door-to-door checks for #Covid19 in Mumbai. #IndiaFightsCorona,2020-03-24 13:32:07+00:00,0,0,#Covid19 #IndiaFightsCorona,Mumbai,to start door to door checks for Covid19 in Mumbai IndiaFightsCorona,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"There are things happening across the world, that I could never fathom to happen in my lifetime!!!! 2020 is going into the history books.... #Olympics2020 &gt;&gt; #Olympics2021 #Covid19India #COVID19 #CoronavirusLockdown #CoronaVirusUpdate",2020-03-24 13:24:27+00:00,0,1,#Olympics2020 #Olympics2021 #Covid19India #COVID19 #CoronavirusLockdown #CoronaVirusUpdate,Mumbai,There are things happening across the world that I could never fathom to happen in my lifetime 2020 is going into the history books Olympics2020 gt gt Olympics2021 Covid19India COVID19 CoronavirusLockdown CoronaVirusUpdate,[],,,,,,,
Why people are out #mbmc #miraroad #pmoindia #COVID19 – at Mira Road Railway Station,2020-03-24 13:16:22+00:00,0,0,#mbmc #miraroad #pmoindia #COVID19,Mumbai,Why people are out mbmc miraroad pmoindia COVID19 at Mira Road Railway Station,[],,,,,,,
WFH -Day 3 - #Thimpoo is maintaining #socialdistancing by threatening our community cat from afar... - - - #mumbailockdown #covıd19 #DogsofTwittter #desidogs #indiandogsoftwitter #dogsarejoy #crazydogladywrites,2020-03-24 12:30:20+00:00,0,2,#Thimpoo #socialdistancing #mumbailockdown #cov #DogsofTwittter #desidogs #indiandogsoftwitter #dogsarejoy #crazydogladywrites,Mumbai,WFH Day 3 Thimpoo is maintaining socialdistancing by threatening our community cat from afar mumbailockdown cov d19 DogsofTwittter desidogs indiandogsoftwitter dogsarejoy crazydogladywrites,[],,,,,,,
"Was traveling to Bedroom today; Met my parents in between. They said, @WhatsApp us once you reach. #COVID19",2020-03-24 12:24:59+00:00,0,0,#COVID19,Mumbai,Was traveling to Bedroom today Met my parents in between They said us once you reach COVID19,[],,,,,,,
Modi Government as always setting their priorities. He will play PR stunts and make himself a hero and won't do anything for the doctors. #Modi #ModiOnCorona #ShaheenBaghEmpty #LockdownNow #COVID19 #حظر_كامل #COVIDー19,2020-03-24 11:34:45+00:00,0,0,#Modi #ModiOnCorona #ShaheenBaghEmpty #LockdownNow #COVID19 #COVID,Mumbai,Modi Government as always setting their priorities He will play PR stunts and make himself a hero and won t do anything for the doctors Modi ModiOnCorona ShaheenBaghEmpty LockdownNow COVID19 COVID 19,"[{'score': 0.511334, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"Make the most of your time at home and watch this movie. It is not only relatable to current situation but also sensitizing. After all, art shapes our behaviour! Watch the trailer on: https://youtu.be/4sYSyuuLk5g #SwitchAgainstCorona #Switchtocoronarelief #coronavirus #covid19 ",2020-03-24 11:27:11+00:00,0,0,#SwitchAgainstCorona #Switchtocoronarelief #coronavirus #covid19,Mumbai,Make the most of your time at home and watch this movie It is not only relatable to current situation but also sensitizing After all art shapes our behaviour Watch the trailer on SwitchAgainstCorona Switchtocoronarelief coronavirus covid19,"[{'score': 0.501415, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.93122, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
"Stay home, stay safe! #colors &amp; #beauty of #nature #birds #birdphotography #birding #bird #wildlife #wildlifephotography #animals #animalphotography #travel #travelphotography #landscape #naturephotography #canonphotography #canon #birdsofinstagram #spottedowlet #chambal #covid19 ",2020-03-24 11:13:35+00:00,2,3,#colors #beauty #nature #birds #birdphotography #birding #bird #wildlife #wildlifephotography #animals #animalphotography #travel #travelphotography #landscape #naturephotography #canonphotography #canon #birdsofinstagram #spottedowlet #chambal #covid19,Mumbai,Stay home stay safe colors amp beauty of nature birds birdphotography birding bird wildlife wildlifephotography animals animalphotography travel travelphotography landscape naturephotography canonphotography canon birdsofinstagram spottedowlet chambal covid19,"[{'score': 0.709414, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Let's stand togather to fight against #coronavirus #COVID19. @narendramodi @PMOIndia will address the Nation at 1800Hrs 24th March 2020 Today @shipmin_india @AmitShah @JPNadda @AAI_Official @CMOMaharashtra @CMOGuj @JharkhandCMO @CMOTamilNadu @CMOfficeUP @CMofKarnataka @cmohry,2020-03-24 10:55:38+00:00,0,0,#coronavirus #COVID19,Mumbai,Let s stand togather to fight against coronavirus COVID19 will address the Nation at 1800Hrs 24th March 2020 Today india Official,[],,,,,,,
@PMOIndia @CMOMaharashtra @AUThackeray we have only 1 single chance at breaking the #CoViD19 havoc cycle before its starts hunting incessantly. Please direct all to #StayAtHomeOrder. Complete #LockdownNow,2020-03-24 09:11:28+00:00,0,1,#CoViD19 #StayAtHomeOrder #LockdownNow,Mumbai,we have only 1 single chance at breaking the CoViD19 havoc cycle before its starts hunting incessantly Please direct all to StayAtHomeOrder Complete LockdownNow,"[{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
Advertising during a #Pandemic Listen to Varun Duggirala (@varunduggi ) answer questions about how the industry will cope up amidst the #Covid19 crisis and how freelancers and agencies will adapt to it. #TuneIn to #AID on the #IVMPodcasts Network https://bit.ly/3aizniW – at Indus Vox Media,2020-03-24 09:05:23+00:00,0,1,#Pandemic #Covid19 #TuneIn #AID #IVMPodcasts,Mumbai,Advertising during a Pandemic Listen to Varun Duggirala answer questions about how the industry will cope up amidst the Covid19 crisis and how freelancers and agencies will adapt to it TuneIn to AID on the IVMPodcasts Network at Indus Vox Media,"[{'score': 0.692069, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
Ye to honaaa heee thaaa! Ye to honaaa heee thaaaaaa! #DoctorsFrustrated with so called #DigitalCalls #Corona #covid19 ,2020-03-24 09:04:54+00:00,0,0,#DoctorsFrustrated #DigitalCalls #Corona #covid19,Mumbai,Ye to honaaa heee thaaa Ye to honaaa heee thaaaaaa DoctorsFrustrated with so called DigitalCalls Corona covid19,[],,,,,,,
Would you bang your utensils or your head?! Check this out- https://www.instagram.com/tv/B-FKI5TpXBP/?igshid=1ir46aqnti4fd #COVIDIDIOTS #Covid19 #CoronaIndia,2020-03-24 08:42:32+00:00,2,4,#COVIDIDIOTS #Covid19 #CoronaIndia,Mumbai,Would you bang your utensils or your head Check this out COVIDIDIOTS Covid19 CoronaIndia,"[{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",,,,1.0,,,
We are facing our biggest challenge You can help change this Let's become each other's strength by supporting through staying at HOME! Save lives - you can make an impact @nishjamvwal #CoronaChainScare #Covid19India #COVID19 ,2020-03-24 08:40:38+00:00,0,9,#CoronaChainScare #Covid19India #COVID19,Mumbai,We are facing our biggest challenge You can help change this Let s become each other s strength by supporting through staying at HOME Save lives you can make an impact CoronaChainScare Covid19India COVID19,"[{'score': 0.647782, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"Shouldn’t local govts give us more info on the cases in each city? With essential stores still open, it’s dangerous to not know which neighborhoods have a case and if they brought it from another country or that we’re now at community spread. @mybmc #COVID19",2020-03-24 08:04:17+00:00,1,0,#COVID19,Mumbai,Shouldn t local govts give us more info on the cases in each city With essential stores still open it s dangerous to not know which neighborhoods have a case and if they brought it from another country or that we re now at community spread COVID19,[],,,,,,,
Trump is behind the Coronavirus Scam : Russian Media https://youtu.be/JQRmacSHXoo #CoronaVirus #Covid19 #MedicalScams,2020-03-24 07:55:47+00:00,0,0,#CoronaVirus #Covid19 #MedicalScams,Mumbai,Trump is behind the Coronavirus Scam Russian Media CoronaVirus Covid19 MedicalScams,[],,,,,,,
"Hey, If you have ever dreamed of playing for the world , Now is your chance Play for the world, play for ur country. Stay home ! Stay safe ! #GoCoronaGo #COVID19 #CoronavirusLockdown #salutedoctors ",2020-03-24 07:49:01+00:00,0,3,#GoCoronaGo #COVID19 #CoronavirusLockdown #salutedoctors,Mumbai,Hey If you have ever dreamed of playing for the world Now is your chance Play for the world play for ur country Stay home Stay safe GoCoronaGo COVID19 CoronavirusLockdown salutedoctors,"[{'score': 0.699788, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Pretty much all commercial hoardings have been taken over by MCGM for awareness. Very good initiative. MCGM workers continue to keep the streets clean and tidy. Essential supplies and services are still perfectly operational. #mumbailockdown #curfew #coronavirus #COVID19 ,2020-03-24 07:42:45+00:00,0,7,#mumbailockdown #curfew #coronavirus #COVID19,Mumbai,Pretty much all commercial hoardings have been taken over by MCGM for awareness Very good initiative MCGM workers continue to keep the streets clean and tidy Essential supplies and services are still perfectly operational mumbailockdown curfew coronavirus COVID19,"[{'score': 0.627642, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.72312, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
@KanchanGupta of @orfonline in a virtual conversation with @amitabhk87 CEO of the @NITIAayog discusses the impact of #COVID19 on the #Indianeconomy and how workplaces are responding to the changing nature of offices in light of the pandemic.,2020-03-24 07:38:41+00:00,4,6,#COVID19 #Indianeconomy,Mumbai,of in a virtual conversation with CEO of the discusses the impact of COVID19 on the Indianeconomy and how workplaces are responding to the changing nature of offices in light of the pandemic,"[{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"Mumbai Curfew in pictures. Please do not pick these up without credits. I usually don't care, but I've been through a lot get access. #mumbailockdown #curfew #coronavirus #COVID19 ",2020-03-24 07:37:31+00:00,6,23,#mumbailockdown #curfew #coronavirus #COVID19,Mumbai,Mumbai Curfew in pictures Please do not pick these up without credits I usually don t care but I ve been through a lot get access mumbailockdown curfew coronavirus COVID19,"[{'score': 0.509982, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
"Please read, understand and share! It is the need of the hour! #SwitchAgainstCorona #Switchtocoronarelief #corona #coronavirus #covid19 #coronavirusindia #coronascare #mygovt #who #governmentofindia #pandemic #coronaindia #covid_19quarantine #selfquarantine #workfromhome",2020-03-24 07:14:57+00:00,0,0,#SwitchAgainstCorona #Switchtocoronarelief #corona #coronavirus #covid19 #coronavirusindia #coronascare #mygovt #who #governmentofindia #pandemic #coronaindia #covid_19quarantine #selfquarantine #workfromhome,Mumbai,Please read understand and share It is the need of the hour SwitchAgainstCorona Switchtocoronarelief corona coronavirus covid19 coronavirusindia coronascare mygovt who governmentofindia pandemic coronaindia covid 19quarantine selfquarantine workfromhome,[],,,,,,,
